system:time_start,blue,coastal,green,nir,red,sensor,swir22
"May 31, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 7, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 16, 1994","20,961","21,204","20,961","20,961","20,961","21,204","20,961"
"Jul 9, 1994","21,165","21,204","21,165","21,165","21,165","21,204","21,165"
"Jul 18, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jul 25, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 3, 1994","21,156","21,204","21,156","21,156","21,156","21,204","21,156"
"Aug 10, 1994",0,"21,204",0,0,0,"21,204",0
"Aug 19, 1994","21,189","21,204","21,189","21,189","21,189","21,204","21,189"
"Aug 26, 1994",0,"21,204",0,0,0,"21,204",0
"Sep 11, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 20, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Oct 13, 1994",0,"21,204",0,0,0,"21,204",0
"Oct 22, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Oct 29, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Nov 7, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Nov 30, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Dec 25, 1994",0,"21,204",0,0,0,"21,204",0
"Jan 26, 1995","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Feb 2, 1995","18,727","21,204","18,727","18,727","18,727","21,204","18,727"
"Feb 11, 1995","16,183","21,204","16,183","16,183","16,183","21,204","16,183"
"Feb 18, 1995","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Mar 15, 1995","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Mar 31, 1995",0,"21,204",0,0,0,"21,204",0
"Apr 7, 1995",795,"21,204",795,795,795,"21,204",795
"Apr 16, 1995",252,"21,204",252,252,252,"21,204",252
"Apr 23, 1995","13,197","21,204","13,197","13,197","13,197","21,204","13,197"
"May 2, 1995",0,"21,204",0,0,0,"21,204",0
"Jun 3, 1995","5,394","21,204","5,394","5,394","5,394","21,204","5,394"
"Jun 19, 1995","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 26, 1995","3,311","21,204","3,311","3,311","3,311","21,204","3,311"
"Jul 5, 1995",0,"21,204",0,0,0,"21,204",0
"Jul 12, 1995","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
