"","secchi.x","CA_insitu","blue_insit","green_insi","red_insitu","nir_insitu","CA","Blue","Green","Red","NIR","local.x","GLORIA_ID","region.x","sensor","Class","region"
"938",4.53703,0.002520338,0.003396176,0.003327638,0.001002461,0,0.000133690152197,0.001744338176287,0.003565070725258,0.000991535295463,0.001507993085796,"Lake Geneva","GID_3551","Switzerland","OLI",NA,"Switzerland"
"939",0.6,0.00512598,0.007359076,0.01449391,0.01730017,0.002827126,0.008379507753788,0.010138965649669,0.017194304276933,0.019627783356808,0.006296169548715,"Curuai Lake","GID_356","Brazil","OLI","7","Brazil"
"940",0.9,0.001489156,0.002058361,0.004435315,0.004027515,0.001062455,0.002383345272801,0.002698472060123,0.005315775099269,0.004291613040473,0.002602183319552,"Lake Kaiavere","GID_36","Estonia","OLI","7","Estonia"
"941",1.8,0.001138089,0.001509919,0.002590963,0.002371409,0.0009089608,0.000947767686112,0.001437964910835,0.003092380544276,0.002033204397999,0.00215575370418,"Lake Elistvere","GID_37","Estonia","OLI","4","Estonia"
"942",NA,0.009518669,0.01105208,0.01875265,0.01208278,0.001685239,0.000396295808299,0.00380141581575,0.014375670234775,0.008983500762822,0.003442521419078,"Itaipu","GID_370","Brazil","OLI","4","Brazil"
"943",4.526337,0.007695582,0.01020269,0.009294314,0.002573439,0,0.001796859307507,0.004948127180727,0.011128113620985,0.008300726056958,0.01195094467677,"Lake Geneva","GID_3701","Switzerland","OLI",NA,"Switzerland"
"944",6.177887,0.002877243,0.003589871,0.002870103,0.0007074765,0,0.0006589014644,0.001534253651406,0.002619690363293,0.000212471849028,0.000755190204971,"Lake Geneva","GID_3711","Switzerland","OLI",NA,"Switzerland"
"945",6.064913,0.00268811,0.003301763,0.002737407,0.0006455417,0,0.0006589014644,0.001534253651406,0.002619690363293,0.000212471849028,0.000755190204971,"Lake Geneva","GID_3712","Switzerland","OLI",NA,"Switzerland"
"946",5.464963,0.002424521,0.003082034,0.002789488,0.0007382887,0,0.0006589014644,0.001534253651406,0.002619690363293,0.000212471849028,0.000755190204971,"Lake Geneva","GID_3713","Switzerland","OLI",NA,"Switzerland"
"947",5.845391,0.002530313,0.003158068,0.002704726,0.0006451036,0,0.0006589014644,0.001534253651406,0.002619690363293,0.000212471849028,0.000755190204971,"Lake Geneva","GID_3714","Switzerland","OLI",NA,"Switzerland"
"948",6.235693,0.002114147,0.002734578,0.00232102,0.0004789473,0,0.0006589014644,0.001534253651406,0.002619690363293,0.000212471849028,0.000755190204971,"Lake Geneva","GID_3715","Switzerland","OLI",NA,"Switzerland"
"949",6.37575,0.002088741,0.002688315,0.002382915,0.0006460438,0,0.0006589014644,0.001534253651406,0.002619690363293,0.000212471849028,0.000755190204971,"Lake Geneva","GID_3716","Switzerland","OLI",NA,"Switzerland"
"950",6.729251,0.004662309,0.006143843,0.004611848,0.0009406209,0,0.0006589014644,0.001534253651406,0.002619690363293,0.000212471849028,0.000755190204971,"Lake Geneva","GID_3717","Switzerland","OLI",NA,"Switzerland"
"951",5.94853,0.004768822,0.006349667,0.004788153,0.0009936024,0,0.0006589014644,0.001534253651406,0.002619690363293,0.000212471849028,0.000755190204971,"Lake Geneva","GID_3718","Switzerland","OLI",NA,"Switzerland"
"952",4.578131,0.002741865,0.003613963,0.004757128,0.001075247,0,0.001420457867095,0.003214929850456,0.006935176645229,0.001823119873118,0.001954422701168,"Lake Geneva","GID_3767","Switzerland","OLI",NA,"Switzerland"
"953",4.402861,0.003204468,0.004211702,0.005913159,0.001438507,0,0.001420457867095,0.003214929850456,0.006935176645229,0.001823119873118,0.001954422701168,"Lake Geneva","GID_3768","Switzerland","OLI",NA,"Switzerland"
"954",4.37266,0.0029186,0.003758937,0.005230771,0.001068123,0,0.001420457867095,0.003214929850456,0.006935176645229,0.001823119873118,0.001954422701168,"Lake Geneva","GID_3769","Switzerland","OLI",NA,"Switzerland"
"955",4.77547,0.003239196,0.004223776,0.005878884,0.001397494,0,0.001420457867095,0.003214929850456,0.006935176645229,0.001823119873118,0.001954422701168,"Lake Geneva","GID_3770","Switzerland","OLI",NA,"Switzerland"
"956",4.024633,0.002699596,0.003617403,0.005714416,0.001206003,0,0.001420457867095,0.003214929850456,0.006935176645229,0.001823119873118,0.001954422701168,"Lake Geneva","GID_3771","Switzerland","OLI",NA,"Switzerland"
"957",3.985959,0.002383439,0.003272893,0.004941599,0.000922552,0,0.001420457867095,0.003214929850456,0.006935176645229,0.001823119873118,0.001954422701168,"Lake Geneva","GID_3772","Switzerland","OLI",NA,"Switzerland"
"958",4.712643,0.002783367,0.003699078,0.004278145,0.001195201,0,0.001420457867095,0.003214929850456,0.006935176645229,0.001823119873118,0.001954422701168,"Lake Geneva","GID_3773","Switzerland","OLI",NA,"Switzerland"
"959",4.4776,0.002861696,0.003843419,0.004363227,0.001144003,0,0.001420457867095,0.003214929850456,0.006935176645229,0.001823119873118,0.001954422701168,"Lake Geneva","GID_3774","Switzerland","OLI",NA,"Switzerland"
"960",NA,0.0008132273,0.001379056,0.004597835,0.002621355,0.0002913607,0.002672211494513,0.003057366456795,0.006786366773438,0.003897704556321,0.002304563575971,"Lake Soitsjärv","GID_38","Estonia","OLI","5","Estonia"
"961",0.8,0.001938303,0.002716463,0.005476402,0.005429286,0.0007598842,0.002479634013372,0.00378390877201,0.007294071041902,0.006366197723676,0.005166965227478,"Lake Raigastvere","GID_39","Estonia","OLI","7","Estonia"
"962",2.5,0.0009282245,0.002496863,0.007697386,0.004085389,8.955388e-05,0.009622507859336,0.009823838862347,0.012624965860765,0.008370754231918,0.005981042761393,"Lake Kummerow","GID_3963","Germany","OLI","5","Germany"
"963",2.5,0.0009282245,0.002496863,0.007697386,0.004085389,8.955388e-05,0.002864788975654,0.004440422912264,0.009429930378195,0.00535954270862,0.00380141581575,"Lake Kummerow","GID_3963","Germany","OLI","5","Germany"
"964",2.7,0.0008952958,0.002005968,0.004770605,0.002476392,0.0001301551,0.001726831132547,0.003591331290869,0.007924324616545,0.004948127180727,0.004676768002755,"Lake Kummerow","GID_3964","Germany","OLI","2","Germany"
"965",2.5,0.0009745228,0.002125897,0.005003355,0.002489169,0.0001473528,0.000343774677078,0.002304563575971,0.006234894895625,0.003416260853468,0.003109887588016,"Lake Kummerow","GID_3965","Germany","OLI","2","Germany"
"966",NA,0.01248969,0.01473852,0.02888929,0.03134345,0.003128128,0.009254859940794,0.011495761539528,0.024284656991677,0.028783967232885,0.005840986411473,"Itaipu","GID_406","Brazil","OLI","7","Brazil"
"967",3.75,0.001364469,0.001899262,0.003002081,0.001889479,0.0002124229,0.000159950717807,0.001429211388965,0.003468781984688,0.001551760695146,0.000221225370898,"Lake Vanern","GID_41","Sweden","OLI","4","Sweden"
"968",NA,0.007778162,0.008483539,0.01273711,0.007383312,0.0009019268,0.000282500023988,0.002733486147603,0.010060183952839,0.005902261064563,0.001569267738886,"Itaipu","GID_419","Brazil","OLI","2","Brazil"
"969",NA,0.00833503,0.008887863,0.0126644,0.007010935,0.001027028,0.002759746713213,0.005070676486908,0.011329444623997,0.007189028779461,0.003407507331597,"Itaipu","GID_420","Brazil","OLI","1","Brazil"
"970",NA,0.00955564,0.009785606,0.01285377,0.007266533,0.001455402,0.002750993191343,0.005735944149032,0.013193944782318,0.009963895212268,0.007171521735721,"Itaipu","GID_421","Brazil","OLI","1","Brazil"
"971",NA,0.01602057,0.01617506,0.02050951,0.01152706,0.002551207,0.006611296336037,0.008108148575817,0.013071395476137,0.009202338809573,0.00540331031797,"Itaipu","GID_422","Brazil","OLI","1","Brazil"
"972",3.25,0.002088778,0.002674749,0.003959456,0.002658284,0.0006729107,0.00381892285949,0.004781810265196,0.005928521630173,0.004239091909253,0.003503796072168,"Lake Vanern","GID_45","Sweden","OLI","4","Sweden"
"973",0.5,0.008564764,0.01299474,0.02210302,0.021214,0.002847124,0.008484550016229,0.014331902625425,0.025501396531614,0.023531854110852,0.003118641109886,"Lake Winnipeg","GID_477","Canada","OLI","4","Canada"
"974",0.4,0.010588,0.01758614,0.02934074,0.02709882,0.002869509,0.012239810898482,0.017850818417187,0.028862748929715,0.025807769797066,0.003731387640789,"Lake Winnipeg","GID_478","Canada","OLI","4","Canada"
"975",0.4,0.007697569,0.01044235,0.01664251,0.01805458,0.003379664,0.002444619925892,0.008930979631602,0.021807410302452,0.020686959503085,0.000728929639361,"Lake Winnipeg","GID_481","Canada","OLI","7","Canada"
"976",0.79248,0.004708584,0.007415514,0.01869863,0.01724203,0.001453786,0.001026549382943,0.005622148364721,0.01832350859817,0.011110606577245,0.004764303221456,"Apalachicola Bay, FL","GID_4909","United States of America (the)","OLI","7","US"
"977",1.524,0.01139136,0.01570354,0.0222369,0.0093403,0.0007223885,0.00545583144919,0.009062282459653,0.019295149525746,0.013185191260448,0.007232796388811,"Apalachicola Bay, FL","GID_4926","United States of America (the)","OLI","3","US"
"978",1,0.001401581,0.001996647,0.004197096,0.004145509,0.0007213275,0.003512549594038,0.003906458078191,0.006287416026845,0.005228239880569,0.003950225687541,"Lake Peipsi","GID_5","Estonia","OLI","7","Estonia"
"979",0.2,0.00542788,0.009019562,0.01581106,0.01678628,0.00334424,0.016030085868216,0.020135487625271,0.029142861629557,0.028924023582806,0.011145620664725,"Lake Winnipeg","GID_531","Canada","OLI","7","Canada"
"980",0.3,0.005130558,0.009117288,0.01751996,0.01822855,0.002304071,0.008537071147449,0.016520283092939,0.03121744631276,0.029878157466642,0.004501697565354,"Lake Winnipeg","GID_539","Canada","OLI","7","Canada"
"981",0.4,0.003846745,0.00750241,0.01504715,0.01934398,0.00268447,0.003617591856479,0.010830493877403,0.025378847225434,0.025002445785021,0.002330824141581,"Lake Winnipeg","GID_540","Canada","OLI","7","Canada"
"982",0.4,0.006002441,0.01204885,0.02459954,0.02563712,0.00276303,0.002777253756954,0.010900522052364,0.026998248771394,0.025790262753326,0.000921507120502,"Lake Winnipeg","GID_541","Canada","OLI","7","Canada"
"983",0.4,0.006002441,0.01204885,0.02459954,0.02563712,0.00276303,0.002392098794671,0.010594148786912,0.026840685377733,0.025623945837795,0.000781450770581,"Lake Winnipeg","GID_541","Canada","OLI","7","Canada"
"984",NA,0.006707709,0.008383178,0.012277,0.01334486,0.002567343,0.011662078455059,0.012493663032714,0.015863768952685,0.015286036509261,0.009009761328432,"Embalse de Paso del Palmar","GID_631","Uruguay","OLI","7","Uruguay"
"985",NA,0.007910925,0.009162303,0.01278979,0.01302744,0.003319005,0.009552479684376,0.010821740355533,0.014454451931606,0.013806691313222,0.009272366984534,"Embalse de Paso del Palmar","GID_635","Uruguay","OLI","4","Uruguay"
"986",7.3,0.005807475,0.00744033,0.006203562,0.0008444239,0.0002602067,0.003249943937937,0.00704021890767,0.0102177473465,0.004878099005767,0.007346592173122,"Lake Geneva","GID_6703","Switzerland","OLI","3","Switzerland"
"987",3.75,0.001400658,0.002010305,0.003252163,0.001978781,0.0002192616,0.001219126864084,0.002418359360281,0.004239091909253,0.002488387535242,0.001175359254734,"Lake Vänern","GID_6709","Sweden","OLI","2","Sweden"
"988",3.9,0.002940278,0.003594421,0.0050108,0.003445941,0.001512303,0.003985239775021,0.004860591962026,0.006024810370744,0.004326627127953,0.003521303115908,"Lake Vänern","GID_6712","Sweden","OLI","4","Sweden"
"989",NA,0.008931104,0.01194389,0.02083336,0.0122906,0.004022504,0.002505894578982,0.010602902308782,0.028302523530032,0.019654043922418,0.008125655619557,"Lake Erie","GID_6826","United States of America (the)","OLI","5","US"
"990",1.5,0.008424887,0.01103245,0.01583408,0.006674352,0.0007395478,0.000177457761547,0.006497500551727,0.017658240936046,0.007784268266625,0.003705127075179,"Lake Erie","GID_6827","United States of America (the)","OLI","3","US"
"991",0.7,0.01052826,0.013114,0.0204379,0.01116406,0.002196298,0.000790204292451,0.007189028779461,0.020328065106412,0.010567888221302,0.005123197618128,"Lake Erie","GID_6828","United States of America (the)","OLI","2","US"
"992",NA,0.01321934,0.01574774,0.02223834,0.01088133,0.00204919,0.000763943726841,0.00697894425458,0.019671550966158,0.012686240513855,0.004554218696575,"Lake Erie","GID_6829","United States of America (the)","OLI","1","US"
"993",0.7,0.009057697,0.01163012,0.01859084,0.01215595,0.001758633,0.00051884511448,0.0054820920148,0.016564050702289,0.010121458605929,0.000107429586587,"Lake Erie","GID_6878","United States of America (the)","OLI","4","US"
"994",0.7,0.008366054,0.01052624,0.01607542,0.00912059,0.001125904,0.000413802852039,0.00543832440545,0.015828754865204,0.008957240197212,0.000186211283418,"Lake Erie","GID_6879","United States of America (the)","OLI","2","US"
"995",2,0.007707395,0.009440373,0.01218058,0.004393305,0.000443026,0.002864788975654,0.006339937158066,0.01186340945807,0.003617591856479,0.000221225370898,"Lake Erie","GID_6880","United States of America (the)","OLI","3","US"
"996",0.1,0.01300862,0.01664577,0.02437948,0.02198766,0.003870476,0.017588212761085,0.025335079616083,0.041572862685034,0.040504933016887,0.008930979631602,"Lake Erie","GID_6891","United States of America (the)","OLI","4","US"
"997",1.75,0.009577414,0.01203141,0.01507219,0.005778099,0.0002744418,0.000159950717807,0.004956880702597,0.01504969141877,0.004816824352676,0.005123197618128,"Lake Erie","GID_6914","United States of America (the)","OLI","3","US"
"998",2.5,0.005314992,0.006467265,0.007629336,0.002044491,0.0001323491,0.003433767897208,0.006838887904659,0.013088902519877,0.00227830301036,0.001271647995304,"Lake Erie","GID_6916","United States of America (the)","OLI","3","US"
"999",1,0.001815039,0.002531452,0.005278514,0.005246226,0.001031437,0.004606739827795,0.005166965227478,0.007898064050935,0.006830134382789,0.003617591856479,"Lake Peipsi","GID_7","Estonia","OLI","7","Estonia"
"1000",0.25,0.01604678,0.02113546,0.03019056,0.02519041,0.003740579,0.027103291033834,0.036224460822431,0.051289271960794,0.0474289688161,0.018822459344763,"Lake Erie","GID_7003","United States of America (the)","OLI","4","US"
"1001",0.4,0.02597478,0.03096683,0.04399189,0.04300952,0.009315303,0.026009100800078,0.030184530732093,0.039865925920373,0.041091418982181,0.016301445046187,"Vaal","GID_7390","South Africa","OLI","4","South Africa"
"1002",0.4,0.02545563,0.03012442,0.04218492,0.04217636,0.00857626,0.026831931855863,0.030202037775834,0.039410742783131,0.038929299080278,0.016362719699278,"Vaal","GID_7391","South Africa","OLI","4","South Africa"
"1003",3.3,0.00373123,0.005863565,0.009114229,0.002692126,0.0003174021,0.009946388168528,0.011443240408307,0.013859212444442,0.007197782301331,0.00709274003889,"Lake Constance","GID_802","Germany","OLI","3","Germany"
"1004",3.4,0.003182002,0.005134108,0.008001409,0.002322206,0.0003230934,0.008125655619557,0.01019148678089,0.013167684216708,0.006138606155054,0.005648408930331,"Lake Constance","GID_803","Germany","OLI","3","Germany"
"1005",3.3,0.003534274,0.005318332,0.008277926,0.002499594,0.0003307979,0.007591690785483,0.010130212127799,0.013298987044759,0.006086085023834,0.005149458183738,"Lake Constance","GID_804","Germany","OLI","3","Germany"
"1006",3.5,0.003354028,0.005111339,0.007773828,0.002276602,0.0003117659,0.008423275363139,0.011530775627008,0.015329804118611,0.006856394948399,0.00543832440545,"Lake Constance","GID_805","Germany","OLI","3","Germany"
"1007",3.6,0.00378433,0.005621849,0.008334528,0.00241125,0.0003258562,0.00867712749737,0.010804233311793,0.01347405748216,0.006383704767416,0.005700930061552,"Lake Constance","GID_807","Germany","OLI","3","Germany"
"1008",4,0.003919468,0.00587059,0.008701654,0.002497279,0.0003666759,0.009167324722093,0.011399472798957,0.014226860362985,0.00700520482019,0.006515007595467,"Lake Constance","GID_808","Germany","OLI","3","Germany"
"1009",3.6,0.003621107,0.00539786,0.007964811,0.002423336,0.0002768887,0.010646669918132,0.012651226426375,0.01504969141877,0.00710149356076,0.005210732836829,"Lake Constance","GID_810","Germany","OLI","3","Germany"
"1010",3.5,0.003618596,0.005810384,0.009042165,0.002633864,0.0003357328,0.009946388168528,0.011443240408307,0.013859212444442,0.007197782301331,0.00709274003889,"Lake Constance","GID_811","Germany","OLI","3","Germany"
"1011",3.4,0.003534856,0.005981742,0.00937156,0.002741368,0.0003292977,0.008125655619557,0.01019148678089,0.013167684216708,0.006138606155054,0.005648408930331,"Lake Constance","GID_812","Germany","OLI","3","Germany"
"1012",3.3,0.004340259,0.007043692,0.01061169,0.003157735,0.0003363082,0.007591690785483,0.010130212127799,0.013298987044759,0.006086085023834,0.005149458183738,"Lake Constance","GID_813","Germany","OLI","3","Germany"
"1013",3.2,0.005196245,0.008403041,0.01265916,0.003658827,0.0003976723,0.008423275363139,0.011530775627008,0.015329804118611,0.006856394948399,0.00543832440545,"Lake Constance","GID_814","Germany","OLI","3","Germany"
"1014",3.5,0.004289698,0.006954774,0.01050683,0.002996853,0.00034372,0.009438683900065,0.012423634857753,0.015714959080894,0.007294071041902,0.006016056848874,"Lake Constance","GID_815","Germany","OLI","3","Germany"
"1015",3.8,0.003303513,0.005401086,0.008163859,0.002310631,0.0002791409,0.011592050280098,0.013631620875821,0.015566149209103,0.008318233100698,0.007609197829224,"Lake Constance","GID_816","Germany","OLI","3","Germany"
"1016",3.7,0.003129231,0.00505068,0.007715061,0.002170328,0.0002864173,0.00705772595141,0.009228599375184,0.012038479895471,0.00549084553667,0.004703028568366,"Lake Constance","GID_817","Germany","OLI","3","Germany"
