ID,region,lat,long,Date,dif_days,tss,chla,secchi,sensor,Class,CA_insitu,Blue_insitu,Green_insitu,Red_insitu,NIR_insitu,CA_satellite,Blue_satellite,Green_satellite,Red_satellite,NIR_satellite
AGID_22,Italy,45.16759167,10.79552778,9/23/2014,-1,16.8,40.69654,NA,ETM+,4,NA,0.008143388,0.013930152,0.010092068,0.00265604,0.01,0.013824198,0.018769938,0.011994712,0.00940367
AGID_2234,US,41.82785,-83.19558333,8/20/2013,2,8.162729659,NA,1.7,ETM+,2,NA,0.010668092,0.018782795,0.010459805,0.001879576,0.01,0.015426093,0.021536051,0.011346952,0.00940367
AGID_2235,US,41.80388333,-83.25605,8/20/2013,2,9.366666667,NA,1.5,ETM+,2,NA,0.012040941,0.021319349,0.013296152,0.002702083,0.01,0.016205156,0.022849079,0.013937994,0.008318233
AGID_2236,US,41.85913333,-83.26406667,8/20/2013,2,18.02642276,49.408,1.25,ETM+,4,NA,0.013485363,0.027041524,0.016865472,0.004782077,0.01,0.023400551,0.030578439,0.020082966,0.01375417
AGID_2237,US,41.83556667,-83.36055,8/20/2013,2,43.45833333,121.6,NA,ETM+,5,NA,0.010038157,0.028275377,0.017740125,0.008633865,0.01,0.025291312,0.034324947,0.025641453,0.021999988
AGID_2238,US,41.69845,-82.73905,8/21/2013,1,5.491803279,17.472,2,ETM+,2,NA,0.007946399,0.013530651,0.006990282,0.001489958,0.01,0.013412783,0.018393537,0.010033923,0.006978944
AGID_2239,US,41.56566667,-82.70876667,8/21/2013,1,4.488215488,22.4832,2.25,ETM+,2,NA,0.006401972,0.010903857,0.005602416,0.001948699,0.01,0.014060543,0.015303544,0.01126817,0.009955142
AGID_2240,US,41.60568333,-82.62263333,8/21/2013,1,3.444871795,13.5936,2.5,ETM+,3,NA,0.006307913,0.010467616,0.004950113,0.000862693,0.01,0.010235254,0.012931339,0.00786305,0.005412064
AGID_2242,US,41.93038333,-83.21473333,8/22/2013,0,11.39784946,26.0544,1.2,ETM+,4,NA,0.0120585,0.024307065,0.014591513,0.003803233,0.01,0.022035002,0.029466742,0.020424354,0.016564051
AGID_2243,US,41.91518333,-83.1218,8/22/2013,0,2.653061224,5.808,3,ETM+,3,NA,0.01021747,0.013449526,0.005137577,0.000533487,0.01,0.015793741,0.016546544,0.008213191,0.007661719
AGID_2244,US,41.94536667,-83.15075,8/22/2013,0,3.719360269,16.4736,2.7,ETM+,3,NA,0.004822578,0.007600922,0.003406896,0.000671558,0.01,0.013684142,0.014541987,0.009972649,0.01049786
AGID_2245,US,41.98731667,-83.13908333,8/22/2013,0,2.75,2.2608,3.2,ETM+,3,NA,0.012068023,0.014008754,0.004386028,0.000306661,0.01,0.02115965,0.019820361,0.011793381,0.011828395
AGID_2246,US,41.76233333,-83.33275,8/23/2013,-1,10.58954248,27.264,1.25,ETM+,4,NA,0.011500428,0.020286366,0.012687467,0.00295754,0.01,0.01621391,0.023610636,0.014638276,0.008326987
AGID_2248,US,41.7505,-83.3501,8/23/2013,-1,57.80864198,58.5216,NA,ETM+,5,NA,0.01391961,0.027765528,0.024063515,0.007255658,0.01,0.016966713,0.025912812,0.017386882,0.011373212
AGID_2249,US,41.76861667,-83.38851667,8/23/2013,-1,28.43076923,135.4752,NA,ETM+,5,NA,0.010641341,0.022095348,0.014826552,0.005870541,0.01,0.020783248,0.029755608,0.021527298,0.018971269
AGID_2252,US,41.70406667,-83.25981667,8/18/2014,0,NA,31.73,0.5,ETM+,4,NA,0.017839689,0.028843065,0.024154189,0.006457378,0.01,0.02506372,0.034237411,0.027313376,0.011530776
AGID_2253,US,41.7428,-83.13926667,8/18/2014,0,NA,6.21,2,ETM+,3,NA,0.009324945,0.011632097,0.004854811,0.000767427,0.01,0.014025529,0.014577001,0.005193226,0.002786007
AGID_2258,US,41.94935,-83.16215,8/19/2014,-1,2.9611,2,2.8,ETM+,3,NA,0.014984477,0.016198627,0.006035639,0.000760929,0.01,0.020975826,0.018962516,0.006830134,0.003888951
AGID_2259,US,41.99605,-83.13085,8/19/2014,-1,3.705,1.54,3,ETM+,3,NA,0.016719812,0.017186539,0.00642589,0.000664998,0.01,0.030241429,0.028521362,0.01313267,0.008274465
AGID_2294,China,29.4139094,116.0475762,6/5/2021,-1,NA,8.7208,NA,ETM+,4,NA,0.01421699,0.02538019,0.023108706,0.004805948,0.01,0.018546723,0.029479872,0.025308819,0.014795839
AGID_2294,China,29.4139094,116.0475762,6/5/2021,-1,NA,8.7208,NA,ETM+,4,NA,0.01421699,0.02538019,0.023108706,0.004805948,0.01,0.01883559,0.029567407,0.025339456,0.01528166
AGID_23,Italy,45.16759167,10.79552778,9/23/2014,-1,16.8,40.69654,NA,ETM+,4,NA,0.008002492,0.013758977,0.009976016,0.002610802,0.01,0.013824198,0.018769938,0.011994712,0.00940367
AGID_2325,China,30.723295,114.2817447,9/16/2021,-1,NA,116.8525,NA,ETM+,5,NA,0.016351609,0.02878924,0.025633519,0.01363797,0.01,0.018095917,0.029624305,0.023313016,0.01852484
AGID_2327,China,30.7404504,114.2799199,9/16/2021,-1,NA,222.7735,NA,ETM+,5,NA,0.010467448,0.021156875,0.015716607,0.009854711,0.01,0.015434846,0.026595587,0.019260135,0.014104311
AGID_2328,China,30.7351875,114.2877368,9/16/2021,-1,NA,184.8575,NA,ETM+,5,NA,0.008442996,0.016538415,0.012217068,0.006191943,0.01,0.015951304,0.027278361,0.019837868,0.014008022
AGID_2329,China,30.7238515,114.2948041,9/16/2021,-1,NA,105.7155,NA,ETM+,5,NA,0.011162617,0.020590475,0.016535504,0.007646965,0.01,0.017386882,0.028048671,0.021912453,0.015513628
AGID_2340,China,30.1908588,114.5950991,11/10/2021,1,NA,62.785,NA,ETM+,5,NA,0.019736184,0.03366342,0.032627151,0.012498321,0.01,0.023750692,0.035979362,0.029904418,0.01283505
AGID_2342,China,30.1455382,114.6110254,11/10/2021,1,NA,62.11733333,NA,ETM+,4,NA,0.019829726,0.033078705,0.032446739,0.010300393,0.01,0.02367191,0.035918088,0.030849798,0.014857114
AGID_2343,China,30.1840261,114.5842336,11/10/2021,1,NA,49.6355,NA,ETM+,4,NA,0.030859322,0.046960703,0.045358777,0.017740419,0.01,0.023768199,0.035988116,0.029913172,0.012843804
AGID_2344,China,30.220863,114.5702022,11/10/2021,1,NA,51.018,NA,ETM+,5,NA,0.019312766,0.033403504,0.03265594,0.011512958,0.01,0.024871143,0.037178595,0.031935235,0.012870064
AGID_2346,China,30.2749743,114.542657,11/10/2021,1,NA,12.21866667,NA,ETM+,4,NA,0.032130542,0.046284136,0.042496961,0.013991033,0.01,0.028162467,0.04067125,0.031033622,0.009810709
AGID_2347,China,30.2820652,114.571445,11/10/2021,1,NA,13.0685,NA,ETM+,4,NA,0.024414142,0.039719577,0.037488367,0.008947396,0.01,0.027120798,0.039533292,0.033003165,0.010856754
AGID_2348,China,30.2727933,114.5719682,11/10/2021,1,NA,20.536,NA,ETM+,4,NA,0.020734243,0.034314073,0.032542133,0.008218158,0.01,0.027068277,0.038386581,0.03199651,0.012887572
AGID_2349,China,30.2863661,114.5974214,11/10/2021,1,NA,20.69266667,NA,ETM+,7,NA,0.017005976,0.028956396,0.030924762,0.01093416,0.01,0.026061622,0.037274883,0.032994411,0.010848001
AGID_2350,China,30.3053516,114.5888336,11/10/2021,1,NA,19.347,NA,ETM+,4,NA,0.020688979,0.032951179,0.031815273,0.008336292,0.01,0.026096636,0.037301144,0.030044474,0.010856754
AGID_2351,China,30.3093418,114.5655131,11/10/2021,1,NA,15.3615,NA,ETM+,4,NA,0.028105625,0.042597085,0.038283959,0.010045735,0.01,0.02503746,0.036189447,0.026087882,0.00880843
AGID_2352,China,30.323202,114.5400774,11/10/2021,1,NA,13.29566667,NA,ETM+,4,NA,0.018573191,0.029801846,0.024598718,0.004463945,0.01,0.025098735,0.035095257,0.024127094,0.008817184
AGID_2354,China,30.3498544,114.5251016,11/10/2021,1,NA,15.61166667,NA,ETM+,4,NA,0.012640979,0.019347303,0.014722243,0.002614847,0.01,0.024109587,0.030613453,0.021177157,0.008834691
AGID_24,Italy,45.16455556,10.801725,9/23/2014,-1,13.83333333,38.11271667,NA,ETM+,4,NA,0.006065086,0.011859528,0.008314356,0.001585558,0.01,0.014900882,0.017561952,0.013071395,0.010891769
AGID_25,Italy,45.16455556,10.801725,9/23/2014,-1,13.83333333,38.11271667,NA,ETM+,4,NA,0.005918468,0.011762903,0.00828463,0.001586854,0.01,0.014900882,0.017561952,0.013071395,0.010891769
AGID_2551,US,41.70496667,-83.25628333,8/26/2014,-1,27.7,38.28,NA,ETM+,5,NA,0.011112803,0.019759145,0.015626495,0.004737987,0.01,0.018621128,0.029107848,0.020354326,0.008440782
AGID_26,Italy,45.16455556,10.801725,9/23/2014,-1,13.83333333,38.11271667,NA,ETM+,4,NA,0.005970573,0.011751781,0.008266674,0.001604636,0.01,0.014900882,0.017561952,0.013071395,0.010891769
AGID_27,Italy,45.16455556,10.801725,9/23/2014,-1,13.83333333,38.11271667,NA,ETM+,4,NA,0.005996225,0.011731714,0.008240306,0.001606189,0.01,0.014900882,0.017561952,0.013071395,0.010891769
AGID_28,Italy,45.1575,10.80502778,9/23/2014,-1,17,35.4713,NA,ETM+,4,NA,0.008199345,0.014512796,0.01051195,0.002059219,0.01,0.015986318,0.018752431,0.014121818,0.010883015
AGID_29,Italy,45.1575,10.80502778,9/23/2014,-1,17,35.4713,NA,ETM+,4,NA,0.008130569,0.01441633,0.010430244,0.002047358,0.01,0.015986318,0.018752431,0.014121818,0.010883015
AGID_30,Italy,45.1575,10.80502778,9/23/2014,-1,17,35.4713,NA,ETM+,4,NA,0.008028008,0.01431012,0.010318732,0.001996534,0.01,0.015986318,0.018752431,0.014121818,0.010883015
AGID_31,Italy,45.1575,10.80502778,9/23/2014,-1,17,35.4713,NA,ETM+,4,NA,0.007946025,0.014257938,0.010282796,0.001997678,0.01,0.015986318,0.018752431,0.014121818,0.010883015
AGID_455,US,38.0917,-122.0661,4/28/2014,-1,23.03,NA,NA,ETM+,4,NA,0.014967578,0.023149775,0.020586497,0.004666107,0.01,0.021431009,0.029598045,0.026315474,0.008449536
AGID_48,Italy,45.49677778,10.59916667,7/17/2015,-1,NA,NA,NA,ETM+,1,NA,0.026676015,0.03525399,0.020392186,0.00350694,0.01,0.031147418,0.035077749,0.021124636,0.016651586
AGID_489,Lithuania,55.41581,21.1215,9/3/2014,0,NA,493.8254,NA,ETM+,6,NA,0.00363764,0.010845831,0.006444487,0.012677085,0.01,0.009202339,0.016397734,0.008046874,0.01310641
AGID_49,Italy,45.49677778,10.59916667,7/17/2015,-1,NA,NA,NA,ETM+,1,NA,0.027522039,0.035764084,0.020445778,0.004212892,0.01,0.031147418,0.035077749,0.021124636,0.016651586
AGID_497,Lithuania,55.30706,21.0335,6/10/2015,-1,NA,48.85773333,NA,ETM+,5,NA,0.003956496,0.008645923,0.0065544,0.002263673,0.01,0.009499959,0.01686167,0.012589952,0.006138606
AGID_499,Lithuania,55.5811,21.14813,6/10/2015,-1,NA,15.00049333,NA,ETM+,4,NA,0.004502324,0.010204353,0.007628186,0.001539654,0.01,0.008046874,0.015110966,0.009219846,0.003792662
AGID_50,Italy,45.49677778,10.59916667,7/17/2015,-1,NA,NA,NA,ETM+,1,NA,0.027359117,0.035850488,0.020275719,0.003736663,0.01,0.031147418,0.035077749,0.021124636,0.016651586
AGID_500,Lithuania,55.649,21.13617,6/10/2015,-1,NA,10.90582,NA,ETM+,4,NA,0.004643954,0.010061441,0.006973101,0.001227493,0.01,0.008878459,0.015075952,0.009167325,0.004991895
AGID_502,Lithuania,55.31377,21.08536,7/3/2015,1,NA,45.26676,NA,ETM+,5,NA,0.004683326,0.010589716,0.007367576,0.002924795,0.01,0.007530416,0.013789184,0.00801186,0.00336374
AGID_503,Lithuania,55.31843,21.11505,7/3/2015,1,NA,33.54974857,NA,ETM+,5,NA,0.004214654,0.009240807,0.006444696,0.00342927,0.01,0.007294071,0.012546184,0.00786305,0.003249944
AGID_51,Italy,45.49677778,10.59916667,7/17/2015,-1,NA,NA,NA,ETM+,1,NA,0.026123384,0.034482649,0.019926422,0.003652827,0.01,0.031147418,0.035077749,0.021124636,0.016651586
AGID_510,Lithuania,55.41527,21.12152,8/4/2015,1,NA,31.45026667,NA,ETM+,5,NA,0.004388319,0.011167952,0.007983219,0.002282689,0.01,0.009316135,0.017623227,0.010559135,0.006129853
AGID_52,Italy,45.49775,10.59738889,7/17/2015,-1,NA,NA,NA,ETM+,1,NA,0.011064001,0.010063171,0.006144966,0.0049137,0.01,0.021789903,0.019750333,0.012887572,0.014069297
AGID_542,US,41.7055,-83.3853,7/1/2019,-2,NA,19.99,NA,ETM+,4,NA,0.009203212,0.016812667,0.016768645,0.002808493,0.01,0.021789903,0.031506313,0.031033622,0.016879177
AGID_543,US,41.7179,-83.4226,7/1/2019,-2,NA,28.91,NA,ETM+,7,NA,0.010808915,0.021598881,0.023935566,0.004792468,0.01,0.027287115,0.038859271,0.041161447,0.021999988
AGID_552,US,41.8333,-83.3585,7/15/2019,0,NA,26.39,NA,ETM+,4,NA,0.007155361,0.013316675,0.008569345,0.002193367,0.01,0.013684142,0.02192996,0.012563691,0.007994353
AGID_553,US,41.8258,-83.1951,7/15/2019,0,NA,6.7,NA,ETM+,3,NA,0.004780692,0.006164548,0.002103498,0.000185402,0.01,0.009132311,0.009788825,0.003775155,0.001989437
AGID_555,US,41.6592,-83.1435,7/15/2019,0,NA,7.92,NA,ETM+,2,NA,0.009481415,0.014440185,0.008608829,0.001136183,0.01,0.016581558,0.018796199,0.010707945,0.004230338
AGID_556,US,41.7035,-83.2537,7/15/2019,0,NA,28.86,NA,ETM+,4,NA,0.007484312,0.01317048,0.008571289,0.001453959,0.01,0.015032184,0.021369734,0.013447797,0.006760106
Billings_11_2020_Ponto_13,Brazil,-23.788898,-46.571453,11/13/2020,2,NA,79.26,0.8,ETM+,5,NA,0.007043516,0.015814696,0.009363542,0.003303631,0.01,0.009071036,0.0191726,0.010585395,0.006838888
Billings_11_2020_Ponto_14,Brazil,-23.7957,-46.567247,11/15/2020,0,NA,61.05,0.78,ETM+,5,NA,0.008059928,0.019384308,0.011098127,0.00319106,0.01,0.009228599,0.019268889,0.010112705,0.00691767
Billings_11_2020_Ponto_15,Brazil,-23.774972,-46.537313,11/13/2020,2,16,106.86,0.69,ETM+,5,NA,0.007927563,0.019693394,0.011111231,0.005257971,0.01,0.009281121,0.016826656,0.009036022,0.00816067
Billings_11_2020_Ponto_16,Brazil,-23.811343,-46.532893,11/15/2020,0,NA,42.18,0.9,ETM+,4,NA,0.006519293,0.015207044,0.009148017,0.001697675,0.01,0.009158571,0.016476515,0.009316135,0.005946029
Billings_11_2020_Ponto_17,Brazil,-23.830224,-46.536372,11/14/2020,1,NA,29.55,0.77,ETM+,4,NA,0.007672259,0.019056944,0.012569479,0.002499069,0.01,0.009202339,0.017150537,0.009920128,0.00599855
Billings_11_2020_Ponto_18,Brazil,-23.849902,-46.546665,11/14/2020,1,8,29.34,0.74,ETM+,5,NA,0.007393035,0.019911364,0.014042941,0.002161838,0.01,0.009928881,0.019067558,0.011128114,0.007285318
Billings_11_2020_Ponto_19,Brazil,-23.863703,-46.555651,11/14/2020,1,NA,35.34,0.75,ETM+,5,NA,0.007251051,0.019250631,0.014346045,0.002343997,0.01,0.008869705,0.018507333,0.011705846,0.007302825
Billings_11_2020_Ponto_20,Brazil,-23.803446,-46.498497,11/15/2020,0,NA,30.46,0.86,ETM+,4,NA,0.00604025,0.013877105,0.009116487,0.001345497,0.01,0.008090642,0.015277283,0.009351149,0.005989796
Billings_11_2020_Ponto_21,Brazil,-23.794498,-46.470022,11/15/2020,0,NA,32.9,0.9,ETM+,4,NA,0.004465256,0.009465331,0.006781395,0.00122127,0.01,0.006786367,0.010918029,0.007119001,0.006016057
Billings_11_2020_Ponto_22,Brazil,-23.788547,-46.456403,11/15/2020,0,NA,42.07,0.87,ETM+,4,NA,0.00445194,0.009702018,0.007331605,0.001327142,0.01,0.006243648,0.01032279,0.007145261,0.00602481
Billings_11_2020_Ponto_23,Brazil,-23.786044,-46.446247,11/15/2020,0,NA,43.54,0.85,ETM+,4,NA,0.004971991,0.010112525,0.008219544,0.001444141,0.01,0.006243648,0.010314036,0.007145261,0.00602481
Billings_11_2020_Ponto_24,Brazil,-23.804262,-46.552784,11/15/2020,0,5,72.71,0.78,ETM+,5,NA,0.007604792,0.018268784,0.010640894,0.003303455,0.01,0.010086445,0.018218466,0.010296529,0.007066479
Billings_11_2020_Ponto_T6RP01,Brazil,-23.820484,-46.533344,11/14/2020,1,NA,NA,NA,ETM+,4,NA,0.005923221,0.014311872,0.008783601,0.001231969,0.01,0.007495402,0.015863769,0.008755909,0.007171522
Billings_11_2020_Ponto_T6RP02,Brazil,-23.820248,-46.53373,11/14/2020,1,NA,NA,0.7,ETM+,4,NA,0.006816859,0.015280688,0.009677317,0.002007215,0.01,0.00803812,0.015251022,0.008204437,0.007171522
Billings_11_2020_Ponto_T6RP04,Brazil,-23.819711,-46.53446,11/14/2020,1,NA,NA,0.77,ETM+,4,NA,0.006403588,0.015028027,0.009131166,0.001844046,0.01,0.00803812,0.015863769,0.008747156,0.007162768
Billings_11_2020_Ponto_T6RP05,Brazil,-23.819454,-46.53491,11/14/2020,1,NA,NA,0.76,ETM+,4,NA,0.006035398,0.014402659,0.008542556,0.001392983,0.01,0.009141064,0.016476515,0.009858853,0.007154015
Billings_11_2020_Ponto_T6RP07,Brazil,-23.818724,-46.535876,11/14/2020,1,NA,NA,0.73,ETM+,4,NA,0.006454291,0.014549243,0.008954083,0.001622471,0.01,0.009132311,0.017080508,0.010392818,0.005937275
Billings_11_2020_Ponto_T6RP08,Brazil,-23.818424,-46.536648,11/14/2020,1,NA,NA,0.78,ETM+,4,NA,0.005874893,0.014568258,0.008801054,0.001342247,0.01,0.009132311,0.017071755,0.010401571,0.005928522
Billings_11_2020_Ponto_T6RP09,Brazil,-23.818123,-46.537271,11/14/2020,1,NA,NA,0.75,ETM+,4,NA,0.005856927,0.014810262,0.009024706,0.001396279,0.01,0.009675029,0.017071755,0.010392818,0.005928522
Billings_11_2020_Ponto_T6RP10,Brazil,-23.817665,-46.538524,11/14/2020,1,NA,NA,0.77,ETM+,4,NA,0.006708833,0.015840218,0.009991083,0.00214635,0.01,0.009114804,0.017063001,0.010392818,0.005919768
Billings_11_2020_Ponto_T7P01,Brazil,-23.779628,-46.536949,11/13/2020,2,NA,NA,0.7,ETM+,5,NA,0.006616483,0.016015501,0.009394241,0.003883578,0.01,0.010305283,0.018621128,0.014008022,0.019128833
Billings_11_2020_Ponto_T7P02,Brazil,-23.779285,-46.537356,11/13/2020,2,NA,NA,0.69,ETM+,5,NA,0.007693439,0.018748573,0.010814427,0.004515633,0.01,0.009193585,0.018621128,0.010655423,0.010559135
Billings_11_2020_Ponto_T7P03,Brazil,-23.779027,-46.537786,11/13/2020,2,NA,NA,0.71,ETM+,5,NA,0.007650427,0.01930027,0.010876288,0.004525714,0.01,0.009193585,0.018008382,0.01064667,0.009351149
Billings_11_2020_Ponto_T7P04,Brazil,-23.778813,-46.538107,11/13/2020,2,NA,NA,0.75,ETM+,5,NA,0.00790391,0.019608421,0.011234153,0.005022458,0.01,0.009211092,0.018008382,0.010103952,0.008134409
Billings_11_2020_Ponto_T7P05,Brazil,-23.778577,-46.538429,11/13/2020,2,NA,NA,0.67,ETM+,5,NA,0.007952994,0.019719265,0.011260079,0.005017108,0.01,0.009745057,0.017404389,0.010103952,0.008134409
Billings_11_2020_Ponto_T7P06,Brazil,-23.778427,-46.538751,11/13/2020,2,NA,NA,0.7,ETM+,5,NA,0.007845119,0.019061792,0.011125949,0.005011475,0.01,0.009211092,0.017404389,0.00955248,0.008125656
Billings_11_2020_Ponto_T7P08,Brazil,-23.77804,-46.539352,11/13/2020,2,NA,NA,0.68,ETM+,5,NA,0.008051952,0.019051802,0.011193986,0.005453472,0.01,0.009219846,0.018034642,0.010121459,0.008134409
Billings_11_2020_Ponto_T7P09,Brazil,-23.77789,-46.539652,11/13/2020,2,NA,NA,0.67,ETM+,5,NA,0.008449611,0.019984118,0.012021315,0.005775612,0.01,0.009237353,0.018656142,0.010121459,0.008134409
Billings_11_2020_Ponto_T7P10,Brazil,-23.777697,-46.539931,11/13/2020,2,NA,NA,0.7,ETM+,5,NA,0.007622868,0.018560077,0.010770249,0.004775949,0.01,0.009788825,0.019268889,0.010681684,0.008134409
Billings_11_2020_Ponto_T9P01,Brazil,-23.787195,-46.556345,11/13/2020,2,NA,NA,0.64,ETM+,5,NA,0.008438384,0.020835223,0.012000542,0.00554625,0.01,0.010235254,0.021684861,0.015093459,0.020345572
Billings_11_2020_Ponto_T9P02,Brazil,-23.787433,-46.55575,11/13/2020,2,NA,NA,0.73,ETM+,5,NA,0.009116837,0.021920281,0.012599072,0.005397916,0.01,0.00910605,0.019207614,0.011171881,0.009316135
Billings_11_2020_Ponto_T9P03,Brazil,-23.787245,-46.555539,11/13/2020,2,NA,NA,0.7,ETM+,5,NA,0.008998585,0.022038292,0.012591896,0.005266043,0.01,0.008545825,0.019207614,0.010620409,0.008090642
Billings_11_2020_Ponto_T9P04,Brazil,-23.787051,-46.555292,11/13/2020,2,NA,NA,0.7,ETM+,5,NA,0.009524978,0.022830628,0.013340859,0.005983147,0.01,0.008554578,0.019207614,0.010611656,0.008090642
Billings_11_2020_Ponto_T9P05,Brazil,-23.786841,-46.555078,11/13/2020,2,NA,NA,0.7,ETM+,5,NA,0.008833135,0.022394402,0.01277292,0.005248054,0.01,0.009097297,0.019198861,0.010611656,0.008081888
Billings_11_2020_Ponto_T9P06,Brazil,-23.786583,-46.554694,11/13/2020,2,NA,NA,0.72,ETM+,5,NA,0.008632401,0.022186585,0.01253867,0.004963982,0.01,0.009114804,0.019820361,0.010620409,0.009316135
Billings_11_2020_Ponto_T9P07,Brazil,-23.786528,-46.554519,11/13/2020,2,NA,NA,0.7,ETM+,5,NA,0.008418098,0.020761723,0.012018171,0.004451963,0.01,0.009114804,0.019829114,0.011171881,0.009316135
Billings_11_2020_Ponto_T9P08,Brazil,-23.786268,-46.554162,11/13/2020,2,NA,NA,0.74,ETM+,5,NA,0.008723444,0.021981372,0.012581365,0.005533113,0.01,0.009675029,0.019829114,0.011171881,0.009316135
Billings_11_2020_Ponto_T9P09,Brazil,-23.785991,-46.553916,11/13/2020,2,NA,NA,0.62,ETM+,5,NA,0.009596103,0.025150273,0.014816917,0.009152493,0.01,0.009675029,0.019829114,0.011732107,0.010541628
Billings_12_21_Ponto_03,Brazil,-23.781323,-46.556711,12/21/2021,-1,NA,NA,0.72,ETM+,4,NA,0.009216413,0.018962429,0.011648456,0.002777497,0.01,0.00816067,0.010611656,0.006602543,0.00445793
Billings_12_21_Ponto_03,Brazil,-23.781323,-46.556711,12/21/2021,-1,NA,NA,0.72,ETM+,4,NA,0.009216413,0.018962429,0.011648456,0.002777497,0.01,0.00957874,0.01188967,0.007066479,0.004816824
Billings_12_21_Ponto_04,Brazil,-23.780894,-46.566775,12/21/2021,-1,NA,NA,0.57,ETM+,4,NA,0.008975623,0.018374458,0.011394823,0.002550112,0.01,0.009482452,0.016520283,0.009219846,0.004440423
Billings_12_21_Ponto_04,Brazil,-23.780894,-46.566775,12/21/2021,-1,NA,NA,0.57,ETM+,4,NA,0.008975623,0.018374458,0.011394823,0.002550112,0.01,0.009990156,0.01683541,0.009508712,0.004694275
Billings_12_21_Ponto_05,Brazil,-23.784842,-46.575551,12/21/2021,-1,NA,NA,0.55,ETM+,5,NA,0.009568978,0.020552714,0.012168916,0.003845112,0.01,0.01017398,0.017999628,0.009893867,0.004440423
Billings_12_21_Ponto_05,Brazil,-23.784842,-46.575551,12/21/2021,-1,NA,NA,0.55,ETM+,5,NA,0.009568978,0.020552714,0.012168916,0.003845112,0.01,0.010515367,0.018218466,0.010095198,0.004615493
Billings_12_21_Ponto_06,Brazil,-23.793833,-46.607394,12/21/2021,-1,NA,100.91,0.45,ETM+,5,NA,0.009127493,0.020849647,0.011273107,0.008482599,0.01,0.009499959,0.015049691,0.008563332,0.004431669
Billings_12_21_Ponto_06,Brazil,-23.793833,-46.607394,12/21/2021,-1,NA,100.91,0.45,ETM+,5,NA,0.009127493,0.020849647,0.011273107,0.008482599,0.01,0.008685881,0.014962156,0.008467043,0.004370395
Billings_12_21_Ponto_07,Brazil,-23.791881,-46.613853,12/21/2021,-1,NA,NA,0.48,ETM+,5,NA,0.008978578,0.02028393,0.011154764,0.007380797,0.01,0.008843444,0.015802494,0.008572085,0.005858493
Billings_12_21_Ponto_07,Brazil,-23.791881,-46.613853,12/21/2021,-1,NA,NA,0.48,ETM+,5,NA,0.008978578,0.02028393,0.011154764,0.007380797,0.01,0.008720895,0.015732466,0.00848455,0.005805972
Billings_12_21_Ponto_08,Brazil,-23.779521,-46.627779,12/21/2021,-1,NA,NA,0.37,ETM+,5,NA,0.008319139,0.020529221,0.010474532,0.012618542,0.01,0.009534973,0.016546544,0.008589592,0.005867247
Billings_12_21_Ponto_09,Brazil,-23.776045,-46.631212,12/21/2021,-1,NA,184.44,0.38,ETM+,5,NA,0.008658181,0.02073624,0.010771817,0.011760288,0.01,0.009526219,0.017290593,0.009902621,0.007294071
Billings_12_21_Ponto_10,Brazil,-23.770723,-46.63662,12/21/2021,-1,NA,NA,0.32,ETM+,6,NA,0.009015546,0.022520239,0.011129654,0.028885796,0.01,0.01360536,0.021719875,0.013211452,0.010121459
Billings_12_21_Ponto_10,Brazil,-23.770723,-46.63662,12/21/2021,-1,NA,NA,0.32,ETM+,6,NA,0.009015546,0.022520239,0.011129654,0.028885796,0.01,0.013509072,0.021684861,0.013158931,0.010103952
Billings_12_21_Ponto_12,Brazil,-23.753536,-46.646855,12/21/2021,-1,NA,906.15,0.13,ETM+,6,NA,0.008989924,0.024277986,0.011410178,0.063587091,0.01,0.010252761,0.017325607,0.010594149,0.007311578
Billings_12_21_Ponto_12,Brazil,-23.753536,-46.646855,12/21/2021,-1,NA,906.15,0.13,ETM+,6,NA,0.008989924,0.024277986,0.011410178,0.063587091,0.01,0.010690438,0.017614473,0.010865508,0.007530416
Billings_12_21_Ponto_15,Brazil,-23.789713,-46.625869,12/21/2021,-1,NA,NA,0.48,ETM+,5,NA,0.00882174,0.021246447,0.011184733,0.008527921,0.01,0.010217747,0.018043396,0.009911374,0.007285318
Billings_12_21_Ponto_15,Brazil,-23.789713,-46.625869,12/21/2021,-1,NA,NA,0.48,ETM+,5,NA,0.00882174,0.021246447,0.011184733,0.008527921,0.01,0.010086445,0.017964614,0.009823839,0.007224043
Billings_12_21_Ponto_16,Brazil,-23.794777,-46.625462,12/21/2021,-1,NA,NA,0.53,ETM+,5,NA,0.010271795,0.022373923,0.012510732,0.009498715,0.01,0.010217747,0.018043396,0.009911374,0.005867247
Billings_12_21_Ponto_16,Brazil,-23.794777,-46.625462,12/21/2021,-1,NA,NA,0.53,ETM+,5,NA,0.010271795,0.022373923,0.012510732,0.009498715,0.01,0.009351149,0.0179296,0.009788825,0.005779712
Curuai_06_2004_PCJ91,Brazil,-2.24014,-55.116699,6/4/2004,0,15.7171,8.239,0.4,ETM+,7,NA,0.039884878,0.070128057,0.090331645,0.023976216,0.01,0.027926122,0.037957658,0.04096887,0.026079129
